"","logFC","logCPM","PValue","FDR"
"YDL167C",-0.778313652723483,4.8199970499497,3.531292387652e-06,8.30141321324469e-06
"YBL029W",0.784861357421791,5.51417981267311,3.53986910013129e-06,8.31827063760002e-06
"YLR410W-A",1.73336027926345,3.572719209037,3.58877574139384e-06,8.42984758309938e-06
"YAL049C",0.500959974401233,6.53845154944186,3.61605732926115e-06,8.49056000684058e-06
"YBR256C",0.363114807026475,7.29988722780322,3.64237446011799e-06,8.54896060314088e-06
"YPR121W",0.840580240391464,4.93282116069391,3.6514457705591e-06,8.56685353861944e-06
"YLR070C",0.778058691300274,5.22377702875707,3.6575443688213e-06,8.5777606144731e-06
"YER119C",0.424167090888166,6.98383587289169,3.71981183122136e-06,8.72033542208272e-06
"YGR168C",0.794983072771353,4.96324104395602,3.72943004603068e-06,8.73717041289498e-06
"YIL010W",0.629072853880348,5.62398014652126,3.72994633479343e-06,8.73717041289498e-06
"YJR142W",0.537917379383853,5.98697069969577,3.73192570332577e-06,8.73834760054554e-06
"YER161C",0.480065485111924,6.59283207267322,3.7398452576449e-06,8.75273604107241e-06
"YHR072W",0.425873243997684,6.80829398409067,3.74102914447729e-06,8.75273604107241e-06
"YKR028W",0.312258177323101,7.4364597212007,3.76310478223332e-06,8.80090553220338e-06
"YDR320C",0.639292293448762,5.70811130448662,3.77391895988389e-06,8.82270979282218e-06
"YLR312W-A",0.733515396662673,5.27454445488742,3.79761495817574e-06,8.87398649961354e-06
"YDL075W",0.146465256018188,10.0666692320311,3.79885208780144e-06,8.87398649961354e-06
"YBL075C",0.617981159943706,5.59047053666254,3.80215385203504e-06,8.87469204832004e-06
"YDR166C",0.617978664552079,5.59034639797509,3.80215385203504e-06,8.87469204832004e-06
"YML054C",0.934283390052233,4.74544014973001,3.81975215548796e-06,8.9122529589993e-06
"YOR031W",0.928502133590637,4.66332566339655,3.84109539686947e-06,8.95851851134278e-06
"YMR192W",0.613265436910876,5.76237738195707,3.87395213594186e-06,9.03158975113003e-06
"YPL066W",0.653999476111422,5.95652174797294,3.93505804967933e-06,9.17043658131256e-06
"YBL036C",0.626143557777381,5.85327003659076,3.94577396728779e-06,9.19178919859916e-06
"YGL130W",0.60270388186596,6.13606582976646,3.96415788610349e-06,9.23098079971443e-06
"YDR530C",0.387361721309125,6.90750178024181,3.96626363764051e-06,9.23225096141577e-06
"YOR143C",1.00104255117413,4.45677966768318,3.98884165856157e-06,9.28115457872937e-06
"YBR126W-A",-0.235647977180039,8.16601903636948,4.00317172143667e-06,9.31083611467797e-06
"YLR363C",0.963988135680825,4.49938211924738,4.05357281841817e-06,9.42435770789011e-06
"YDL090C",0.6597284864615,5.61909110632035,4.05831931595703e-06,9.43168711410751e-06
"YBR058C",0.514604076732297,6.33830913217568,4.06796610178446e-06,9.45039474843292e-06
"YNL325C",0.775148835267067,5.24603961851495,4.08335662934856e-06,9.48242589319286e-06
"YOL004W",0.251492400573259,8.10467376955596,4.10560662327658e-06,9.53035480185465e-06
"YDR169C",0.465225017851191,6.71463058215204,4.14470871160352e-06,9.61734958688551e-06
"YGL232W",0.624859236851267,5.73816226719276,4.15166935538246e-06,9.62972464751e-06
"YLR456W",1.42497240336769,3.66893190788753,4.23345638367764e-06,9.81558049460054e-06
"YNL201C",0.738563886612159,5.39800686899128,4.25815603473251e-06,9.86898129945642e-06
"YPL005W",1.02683717360555,4.54570485936206,4.32733056831568e-06,1.00253778280047e-05
"YML024W",0.170047529934391,9.71458352206006,4.34562893664994e-06,1.00638303006488e-05
"YBL005W",-0.592364076286991,5.61201315866661,4.37764010758155e-06,1.01333293137832e-05
"YBR001C",0.481282701455696,6.70180650911593,4.37906423108731e-06,1.01333293137832e-05
"YBR264C",0.517334230132441,6.04189027774717,4.47037233435306e-06,1.03405758805188e-05
"YML110C",0.32461041084517,7.34331852871077,4.50190759801182e-06,1.04094518395607e-05
"YNL032W",0.67335799452641,5.88887178227232,4.51590424215726e-06,1.04377364847049e-05
"YJL050W",-0.56068215168382,6.44237427699894,4.59198725740729e-06,1.06094449832405e-05
"YBL023C",0.5822989292664,6.20481729720581,4.61177666451563e-06,1.06510080109051e-05
"YAL001C",0.682508958097668,6.10447906143524,4.61507378514151e-06,1.06544641383856e-05
"YER118C",0.569735554538696,6.36875834146712,4.64845793204279e-06,1.07273500717228e-05
"YKL077W",0.338720398986162,7.29476343965427,4.66948720952846e-06,1.07716786817855e-05
"YCR107W",0.669309691130272,5.37492687483759,4.69404432202958e-06,1.08241076591773e-05
"YML127W",0.440088257402179,6.74221746359888,4.69916721688435e-06,1.08316994243493e-05
"YDR119W-A",-1.62254953101424,3.09210907601395,4.71621644966617e-06,1.08667650828173e-05
"YLR376C",0.88297040721922,4.76325726049838,4.75230322233479e-06,1.09456512909906e-05
"YKL203C",0.456476074115033,6.88809955432829,4.78552309825231e-06,1.10178755534471e-05
"YLR242C",1.07559004719298,4.3323589232265,4.83559335892776e-06,1.11288237669294e-05
"YPR129W",0.337633821762673,7.27704032385148,4.85993984962856e-06,1.11805070335351e-05
"YDR541C",0.678492861590701,5.39189466610941,4.9016690270083e-06,1.12721242257319e-05
"YOR304W",0.494197350103681,6.39806159993425,4.93218032429693e-06,1.13378830531721e-05
"YGL198W",0.274076942487937,7.83743800203487,4.98217321743157e-06,1.14483568650651e-05
"YGL151W",0.460913319269842,6.5494769777786,5.03941498782722e-06,1.15753953738252e-05
"YKL112W",0.516858041965762,6.40371618129461,5.04980312628224e-06,1.15947555677967e-05
"YLR410W",0.333727180290389,7.24628391484237,5.08783420582082e-06,1.16775465460984e-05
"YER113C",0.553416471556732,5.97150236343471,5.13781248174386e-06,1.17876837745166e-05
"YDR098C-B",-0.75194212756768,7.35731085941832,5.14922907405332e-06,1.18092978415401e-05
"YOR120W",-0.481091330218273,6.29258086607689,5.2403013408904e-06,1.20135075684031e-05
"YOR360C",0.648332756343056,5.47200459950662,5.24396498991888e-06,1.20172505210496e-05
"YGR102C",0.77612598518508,5.00851032228092,5.25671472849164e-06,1.20418045096729e-05
"YNL314W",0.806237872248401,5.00114196849268,5.2955200684903e-06,1.2126003190889e-05
"YCL058C",1.80141124528083,3.50036778939722,5.3078622724879e-06,1.21469955516459e-05
"YOR251C",0.496269763471035,6.62967313791078,5.30879339133957e-06,1.21469955516459e-05
"YPL267W",1.12996464570195,4.42899868758134,5.34452939630705e-06,1.22240357317158e-05
"YIR023W",0.62105142977492,6.01254947380314,5.43786908297015e-06,1.24327169103301e-05
"YIL002C",0.500309144859104,6.21519797254535,5.44735522340784e-06,1.24495947689858e-05
"YDR080W",0.716276632945318,5.19210413718189,5.46375849213383e-06,1.24822621613729e-05
"YDL051W",0.430068739500402,6.81644875018885,5.47757729651734e-06,1.25090022630232e-05
"YOR076C",0.704933278760028,5.31330439185106,5.49478607383413e-06,1.25434603390727e-05
"YOR297C",0.988854932064143,4.62527607170561,5.51371777623859e-06,1.25818234022382e-05
"YLR346C",-1.63718580392595,2.97497771911586,5.53022780890471e-06,1.26146329781377e-05
"YLR057W",0.750526469194584,5.41162025828031,5.66656438290985e-06,1.29206402518989e-05
"YML118W",0.912726170203445,4.57139938943762,5.68134714775637e-06,1.29493571160533e-05
"YMR017W",1.830417740041,3.13042457092257,5.73425553217661e-06,1.30649172059642e-05
"YPL175W",0.696513322456134,5.78270920217803,5.80581542670035e-06,1.32228675441824e-05
"YKR001C",0.253208787232517,7.94038458925752,5.85570282467295e-06,1.33313557574413e-05
"YOL089C",0.676281592263151,5.32592010666669,5.87892084991663e-06,1.3379067180368e-05
"YLR275W",1.20232469219618,3.98689333138926,6.01070196051798e-06,1.36693640234739e-05
"YMR034C",0.952328270760847,4.59648391617092,6.01110109668397e-06,1.36693640234739e-05
"YLL015W",0.343166890996807,7.46007878423674,6.05307258909764e-06,1.37595199806726e-05
"YOR246C",0.307501082822186,7.50757396095048,6.17719167136725e-06,1.4036268479063e-05
"YGR179C",0.773872323344277,5.20824268237146,6.23944872480066e-06,1.41722910190578e-05
"YMR277W",0.489556043293665,6.51242587614273,6.25137477283115e-06,1.41939311323261e-05
"YMR125W",0.540432632279188,6.70298914986491,6.25918106512891e-06,1.42062042049742e-05
"YOR038C",0.629960852041914,5.56250343236773,6.27125747605377e-06,1.42281558611235e-05
"YKL181W",-0.214461344342284,8.40993734043075,6.30738229638919e-06,1.43046305280701e-05
"YHR179W",-0.128477667421579,9.89371670491945,6.32640154097972e-06,1.43422674015238e-05
"YNL107W",1.09132137318352,4.4185442457853,6.33668581879217e-06,1.43600804250453e-05
"YER010C",0.676524600258248,6.26629883866398,6.37545751699504e-06,1.4442412759594e-05
"YDR385W",-0.181543616189121,11.5322666376248,6.45119325426459e-06,1.4608385183882e-05
"YDR005C",0.646788595990629,6.08968222589798,6.54953265805922e-06,1.48253958445816e-05
"YDR056C",0.346635625357265,7.11092384176244,6.57985119804348e-06,1.48883286955347e-05
"YMR212C",0.46964144458979,6.40504382453472,6.66448910856222e-06,1.50740757092365e-05
"YKL204W",0.371963554515049,6.87167137304656,6.69075749880582e-06,1.51277081086871e-05
"YBR213W",1.12024701654398,4.44043822925454,6.76436428234092e-06,1.52866037076022e-05
"YKL040C",0.574627249114832,6.04535591329546,6.76620164106983e-06,1.52866037076022e-05
"YNR023W",0.770097477633178,5.38562841454964,6.79915930084968e-06,1.53552006042472e-05
"YKL126W",0.264395915085183,7.96655835966035,6.80869214999286e-06,1.53708628201098e-05
"YJR090C",0.494445126156048,6.55082626003502,6.82421682691845e-06,1.54000346929354e-05
"YLR240W",0.532366800351781,5.86210051116018,6.86067072279305e-06,1.54763967467657e-05
"YDR390C",0.538391386278972,6.55954130528952,6.89545325367027e-06,1.55489317461764e-05
"YLR088W",0.686038951021169,6.03893461242291,6.95240624113616e-06,1.56713858014486e-05
"YHR143W-A",0.632042458261288,5.47995905435901,6.96266076726981e-06,1.56885238994423e-05
"YDR370C",0.762958540224879,5.04122001188696,6.99302639646008e-06,1.57509467787797e-05
"YOR080W",0.704579624571746,5.3317622665697,7.04068124500448e-06,1.58522492110698e-05
"YLR212C",0.583075255744171,5.64379389787041,7.16937392564656e-06,1.6133997894524e-05
"YDR463W",0.554550990292425,6.33327679202486,7.17127166851415e-06,1.6133997894524e-05
"YJR147W",-0.568649660225887,5.55426927272176,7.19341205585644e-06,1.61776583559493e-05
"YDL024C",1.8093914659203,3.44683773676939,7.31345542354216e-06,1.64413813605999e-05
"YJL187C",0.548424618687538,6.03966649045146,7.33011700338999e-06,1.64725796844127e-05
"YDL107W",0.803586362433317,4.86043927543545,7.41545143173121e-06,1.66580205472868e-05
"YMR047C",0.305700451440444,7.50911170105164,7.41836571932631e-06,1.6658242869546e-05
"YPL196W",0.45626001991923,6.32894313192145,7.48410914044344e-06,1.67994968831578e-05
"YAL043C",0.393945150025498,6.77240063370563,7.49713292431175e-06,1.68219453742594e-05
"YHR134W",0.701137114556505,5.16929865665195,7.49979582513033e-06,1.68219453742594e-05
"YLR292C",0.529524917727177,5.9547011840445,7.52536311520161e-06,1.6870203930378e-05
"YIL022W",0.323361284208338,7.52779857281349,7.52701341493967e-06,1.6870203930378e-05
"YDR376W",0.607977896572408,5.86480985013393,7.61342079057466e-06,1.70574065951648e-05
"YLR052W",0.570779393461206,5.72484094388762,7.61854792936153e-06,1.70624330424043e-05
"YDR490C",0.464531649751805,6.37276695717703,7.71488753503723e-06,1.72716570354958e-05
"YLR395C",0.555650475039749,5.92538124648001,7.72270204066491e-06,1.72826126984169e-05
"YHR089C",-0.222095959950553,8.25883372532765,7.72792653661333e-06,1.72831085959135e-05
"YPL246C",0.33275429439876,7.25765530403999,7.72876547993699e-06,1.72831085959135e-05
"YML109W",0.693332412192401,5.31645555325183,7.76981760820984e-06,1.73683455941737e-05
"YDR163W",0.772000779210162,5.20802056407371,8.07622163875617e-06,1.8046451448837e-05
"YDR354W",0.317018917028577,7.33459046370829,8.12421218240644e-06,1.81468340820306e-05
"YHR007C-A",2.30006078173547,2.70647886457457,8.15487480908516e-06,1.82084506586252e-05
"YNL214W",1.14011643027773,4.08141900386636,8.25613724908546e-06,1.84275986808143e-05
"YDL100C",0.204488231405194,8.52308304698523,8.29295423078495e-06,1.85027941868607e-05
"YDR244W",0.506077177857573,6.3029083457389,8.34288297231371e-06,1.86071762333887e-05
"YAL060W",-0.292555616328699,7.67391615882542,8.35316359313059e-06,1.86230855239464e-05
"YDR311W",0.654537362755198,5.91341687482426,8.37626503812887e-06,1.86675556424138e-05
"YKL006C-A",1.12866420582858,4.25948698693654,8.40206011542596e-06,1.871799311106e-05
"YMR209C",0.608691207410011,5.59239611361333,8.52783438086957e-06,1.8991041035606e-05
"YDL219W",1.10472184868918,4.3263513813773,8.5411167188422e-06,1.90134641179042e-05
"YJL162C",1.0354110024309,4.61547832097273,8.58422204442329e-06,1.91022346133331e-05
"YGR184C",0.305246052935681,7.43007659758426,8.74952637593498e-06,1.94627622430103e-05
"YDR043C",0.996383561580065,4.47309404004432,8.85273789136045e-06,1.96849493059676e-05
"YLR342W-A",2.14932287776843,2.76035121692451,8.86153088728528e-06,1.96970992712498e-05
"YGR144W",1.39713775239156,3.65004599000234,8.92652820286857e-06,1.98341221841432e-05
"YMR041C",0.625178816055324,5.45613776594285,8.97661283893129e-06,1.99379197327164e-05
"YPR055W",0.598587051671968,5.6785748323829,8.98595813924994e-06,1.99511873583272e-05
"YCR024C-B",-0.258876289422982,7.90387603027501,8.99943531410056e-06,1.9973615436434e-05
"YMR005W",0.610907718453713,5.93666787746916,9.03628624770286e-06,2.00478836624139e-05
"YHR128W",-0.613245270526134,6.13584631823457,9.13644237582012e-06,2.02624923304826e-05
"YHR048W",0.780943474417245,5.51099553971526,9.15282227640758e-06,2.02912137165619e-05
"YCL058W-A",-5.23342646130202,1.61400990227142,9.23837068671164e-06,2.04731982596527e-05
"YDR295C",0.800125919195434,5.32201306923363,9.41634814267216e-06,2.08598023063239e-05
"YPL100W",0.512271877477462,5.97577848545724,9.4276317903184e-06,2.08769825236954e-05
"YBR247C",-0.979049417516388,4.20029499296114,9.49730779213077e-06,2.10234082327115e-05
"YDR503C",0.976656109077006,5.09344527865479,9.50422104588973e-06,2.10308436531524e-05
"YBL009W",0.786489557703317,5.00142319399443,9.61155310628192e-06,2.12603961606991e-05
"YLR072W",0.377172156527612,6.99802468412358,9.64103592608037e-06,2.13176418440275e-05
"YPR017C",0.690194861004159,5.18568426806286,9.668985592251e-06,2.13714560139519e-05
"YML005W",0.883657573979078,4.59129012124436,9.72616100419278e-06,2.14898038318927e-05
"YFL034C-B",0.681878656244773,5.42334295033167,9.7793201537116e-06,2.1599192739646e-05
"YNL022C",0.677838440484703,5.23670946535146,9.78947174080493e-06,2.16054846289977e-05
"YOR228C",0.673330898587736,5.23383014286583,9.78947174080493e-06,2.16054846289977e-05
"YOL073C",0.495777527230211,6.38124172706798,9.80831944548995e-06,2.16390104992409e-05
"YPL171C",1.58968313645037,3.50032428772238,9.86260563060069e-06,2.1750666237892e-05
"YGL134W",0.748020796737758,5.38601343111172,9.86729201529807e-06,2.1752893760998e-05
"YPL216W",0.890540501312938,4.98235272969905,9.89005748215266e-06,2.17949609392541e-05
"YKL039W",0.253284271850913,7.92105110745584,9.90915633740098e-06,2.1828919601043e-05
"YEL062W",0.723927346328847,5.05564593188612,9.99958227759928e-06,2.20199212268533e-05
"YLR427W",0.406479620186641,6.74548568355888,1.00183678738001e-05,2.20530813650577e-05
"YGR104C",1.05304222700102,4.87686896777814,1.00687405716997e-05,2.21557225595936e-05
"YNL056W",0.451838901313094,6.61218704566198,1.00728027462904e-05,2.21564215055019e-05
"YDR283C",0.497261892909008,6.23926442186891,1.00881258870185e-05,2.21818806664766e-05
"YAL025C",-0.607198155877005,5.60457260687231,1.01508157661022e-05,2.23053073509594e-05
"YJR135C",1.28309516684736,3.71503878795147,1.01517986642105e-05,2.23053073509594e-05
"YPL122C",0.701007831106665,5.1188283150875,1.02236904559242e-05,2.24549281468834e-05
"YGL159W",0.737609786706099,5.03805591922395,1.02558887358638e-05,2.25172889239726e-05
"YJR096W",0.533741826449407,6.64747576378658,1.05568346073522e-05,2.31694326304536e-05
"YFL010C",-0.24396705331854,7.93000048730263,1.06947819007887e-05,2.34634870252009e-05
"YML119W",0.64090617497549,5.78951297979484,1.07752445341906e-05,2.36312534873261e-05
"YLR328W",0.436043426271922,6.69177442145756,1.0851414219034e-05,2.37894842289828e-05
"YNL003C",0.462190415772535,6.4374881512217,1.08605891974467e-05,2.38007801041823e-05
"YAR018C",0.704041481792201,5.44807514759735,1.09881630303469e-05,2.40714404481905e-05
"YBR205W",0.333405283415895,7.35393376093248,1.09979781492231e-05,2.40840254289242e-05
"YEL022W",0.375189866671235,6.81803643243931,1.11756777544425e-05,2.44641084990885e-05
"YGR094W",0.152548892970096,9.51636310917587,1.12220135868031e-05,2.45564550270391e-05
"YMR089C",0.315909800535415,7.37209991168691,1.12512322421815e-05,2.46112906384429e-05
"YOL122C",0.446136280527155,6.67912369245494,1.13334800153952e-05,2.47820403736487e-05
"YDL110C",0.254470494792132,8.04288049979415,1.14945107841066e-05,2.51248689728699e-05
"YBR245C",0.435929362433178,6.70811966334754,1.16005300026814e-05,2.53472437318559e-05
"YOR298W",1.36278043634976,3.72403051767322,1.16232583900569e-05,2.53875304149009e-05
"YKL022C",0.58276229181297,5.75589450237268,1.16445736518291e-05,2.54247019549347e-05
"YJL084C",0.565823933396655,5.87790363078937,1.18965871708312e-05,2.59653656546692e-05
"YHR001W",0.538135984068508,5.78656478110327,1.1963036017415e-05,2.61007684789987e-05
"YML059C",0.467850845469947,6.28215028227243,1.2197760537512e-05,2.66030774421151e-05
"YNL159C",0.480543147346709,6.08312531329891,1.22131935391579e-05,2.66269219495938e-05
"YNL161W",0.436812011458656,6.81726395624531,1.22842760969619e-05,2.67720300794561e-05
"YIL014C-A",1.45206718086701,3.58219973767496,1.22910732660458e-05,2.67769810438855e-05
"YNR053C",-0.771505821469677,4.67295169221593,1.23056738533682e-05,2.6798922410887e-05
"YOR059C",0.485368157981503,6.36920637947595,1.23145699422022e-05,2.6808429119945e-05
"YER002W",0.442929924149993,6.71907817131933,1.23308313989741e-05,2.68339571120741e-05
"YLR139C",0.690263404454344,5.35814546073672,1.24405380798648e-05,2.70627440509413e-05
"YBR228W",0.65970875290406,5.29292566088217,1.24452412092377e-05,2.70630254447113e-05
"YHL035C",-0.48645104827365,6.40858877359746,1.2492984791315e-05,2.71568666459261e-05
"YMR121C",0.449168638698879,6.48160860248835,1.25260232193232e-05,2.72186850491133e-05
"YOL054W",0.564141773563321,5.63890053388118,1.25949835282251e-05,2.73584866139897e-05
"YER173W",0.661204989672006,5.23723301390939,1.26394260556093e-05,2.74449482462532e-05
"YMR053C",0.534314797072036,5.82032479315426,1.27027797080815e-05,2.75723945461183e-05
"YPL249C-A",0.151981302202121,9.99005195079395,1.2802032415221e-05,2.77776405577054e-05
"YDL161W",0.304241611620709,7.63534948167603,1.28747785494893e-05,2.79252436500471e-05
"YNL291C",0.590751267043975,5.97571012589765,1.29984242822622e-05,2.81830987461141e-05
"YIR041W",2.19835991356691,2.7950045727179,1.30204542638068e-05,2.82205230325806e-05
"YBR090C",1.11108730668598,4.06031435854423,1.30349771200041e-05,2.82416549319166e-05
"YHR151C",0.657917466566586,5.3463754730954,1.30655751584706e-05,2.82975871935105e-05
"YKL105C",0.364252500168303,6.90489555697208,1.32608326862305e-05,2.87099696320622e-05
"YBL004W",0.393919425171046,6.68279949049975,1.32709884206129e-05,2.87214478729942e-05
"YHR023W",0.554330976258845,5.69768088803143,1.33453843546851e-05,2.88718973406478e-05
"YDR009W",0.926100900599215,4.49439557882676,1.3451848026076e-05,2.90915880008377e-05
"YBR036C",0.207426341554489,8.45045359120743,1.34596309828407e-05,2.90952368068776e-05
"YLR188W",0.406679355438853,6.64928638005331,1.34633696767333e-05,2.90952368068776e-05
"YPR108W",0.296671319865862,7.73008252691336,1.3499323837132e-05,2.91622851932495e-05
"YNL236W",0.490958909505848,6.02381704703654,1.35187312260884e-05,2.91935520674325e-05
"YIL007C",0.588002839498079,5.68778488800205,1.35818447137718e-05,2.93191445353476e-05
"YDR511W",0.719396099129803,4.99720770661861,1.35880890370201e-05,2.93219266345909e-05
"YGL041W-A",0.784495123294051,5.14943442645029,1.36756367602482e-05,2.9500088483554e-05
"YGL231C",0.340041098332428,7.10620327756551,1.37316111953618e-05,2.96100376978701e-05
"YNL270C",1.56405196682906,3.3450809103461,1.37944601499073e-05,2.97347252120225e-05
"YGR117C",0.608268608471994,5.84789599611209,1.38106390727448e-05,2.97587587011766e-05
"YGR049W",0.670051918159383,5.6384114678637,1.38791095674431e-05,2.98954100147654e-05
"YHR203C",-0.15892996548521,10.4659324337736,1.38848390361411e-05,2.98968677499442e-05
"YPL214C",0.551247489791975,6.25529330103417,1.42276447312582e-05,3.06238537194815e-05
"YEL031W",0.194350561998315,8.76774148866317,1.42677119580862e-05,3.06989278749076e-05
"YKL064W",0.244376892584523,7.96343758991308,1.44478015785801e-05,3.10751152091816e-05
"YDL103C",0.449461789538384,6.33880342250719,1.46152547703968e-05,3.14238599114963e-05
"YDR315C",0.894355557570042,4.49446305509646,1.47605428290546e-05,3.17247119213644e-05
"YPR003C",0.572045369337549,5.97539121562489,1.47713837943009e-05,3.17364843539864e-05
"YPL125W",0.6205930800218,6.03993543068905,1.51234055788359e-05,3.2481012998175e-05
"YKL051W",-0.395054346972994,6.5552728421663,1.52836695532733e-05,3.28133065118715e-05
"YNL024C-A",0.632029263205697,5.54560958465645,1.53837499995708e-05,3.3016194685332e-05
"YDL044C",0.965024413598782,4.40707315076823,1.55746438207758e-05,3.34137663116499e-05
"YAR019C",0.742187536567583,5.41475469160974,1.55823948407447e-05,3.34182784605605e-05
"YNR048W",0.837124867864365,4.86512447301069,1.56375428214538e-05,3.35243988675878e-05
"YBR137W",0.741084536609728,4.94056355472234,1.56916343508106e-05,3.3628178360647e-05
"YPR137C-B",-1.06330040599411,6.12968721874192,1.57459416235913e-05,3.37323448902207e-05
"YBR060C",0.562301496568016,5.61291339630526,1.5778603353021e-05,3.3790081809564e-05
"YJR056C",0.938909837218862,4.4350663602966,1.58870550038408e-05,3.40005962192525e-05
"YBR181C",-0.143891278141254,10.1379067460859,1.58883975910484e-05,3.40005962192525e-05
"YGR264C",-0.241115902311337,7.97020776758895,1.59047153408554e-05,3.40232106550403e-05
"YHR005C-A",0.302362243662243,7.36053752029631,1.59463293554479e-05,3.40999027091382e-05
"YDR007W",0.425332335823714,6.47007617066634,1.59543408424126e-05,3.41047090912412e-05
"YMR085W",0.586271547407843,5.53261219229214,1.59822827693951e-05,3.41519756656453e-05
"YOR276W",0.283997758016849,7.6180969003413,1.59879960442517e-05,3.41519756656453e-05
"YMR156C",0.86641779715502,4.64010590725161,1.60740451518564e-05,3.43233941405753e-05
"YFR026C",1.28590481909807,3.71522907893134,1.61109191045826e-05,3.43897216240316e-05
"YGL164C",0.593936293546515,6.31910115432732,1.6138544059074e-05,3.44362658483739e-05
"YGL083W",0.623265895990058,5.70436163032397,1.61545695099245e-05,3.44551845727704e-05
"YNL021W",0.529056789431311,5.83108527185377,1.615905647954e-05,3.44551845727704e-05
"YNR065C",0.533267841374245,6.2626246201432,1.62930625942599e-05,3.47284046722752e-05
"YJR035W",0.588540603818832,5.50694346112338,1.64166310479763e-05,3.49791883006395e-05
"YBR042C",0.521245098759289,5.83305247648816,1.65064711505441e-05,3.51579516910618e-05
"YLR037C",1.04985881755911,4.20258763602335,1.65925583956642e-05,3.53285959075729e-05
"YDL189W",0.378823745315448,6.89584305150407,1.66492782337299e-05,3.54366112622231e-05
"YGL104C",0.58216468239618,5.56576794818251,1.67717742622668e-05,3.56844977741218e-05
"YML015C",0.548511574118739,5.75583639405485,1.72101883606144e-05,3.66041281559149e-05
"YKL069W",0.721574799389435,5.33706596330888,1.7248580488388e-05,3.66726017785813e-05
"YNL238W",0.435759806937392,7.01345041972745,1.7425411941549e-05,3.70352595036442e-05
"YDR254W",0.831212946579274,5.08751047067145,1.7453669434197e-05,3.70819971426009e-05
"YDL179W",0.87044451352292,4.52060665766119,1.7480796506904e-05,3.71263004060844e-05
"YHR154W",0.753870351629407,5.1425728381569,1.74959198192841e-05,3.71450870364924e-05
"YJL097W",0.41363798109943,6.57549391155779,1.75608609369966e-05,3.72695890115526e-05
"YNL267W",0.484975369260966,6.78494171405965,1.7617101163499e-05,3.73755423393416e-05
"YPL141C",0.560867212747515,5.68582281640191,1.76305565625763e-05,3.7390682143643e-05
"YDR138W",0.686372913669151,5.310802367083,1.76405022588858e-05,3.73983704284584e-05
"YCL047C",0.783953897564571,4.78090001690694,1.76547172988413e-05,3.74151010950014e-05
"YMR224C",0.5902714414606,5.51723797438109,1.77565483750639e-05,3.76174352793602e-05
"YJR033C",0.516152792686975,6.19876289825274,1.79970085955822e-05,3.81132068217824e-05
"YFL014W",-1.65648729553411,3.14694871068363,1.80811983617991e-05,3.8277799895086e-05
"YGR058W",0.839500463329268,4.67756791874832,1.82570300996151e-05,3.86362114089495e-05
"YOR189W",0.652299896099646,5.41483804298006,1.83438697687603e-05,3.88061056209347e-05
"YDR421W",0.601523252100236,6.04265992410302,1.84825582345507e-05,3.90727410276096e-05
"YBR120C",0.967518441533751,4.33276477404421,1.84831168051849e-05,3.90727410276096e-05
"YEL047C",0.285801501361343,7.56412530697475,1.85001642981815e-05,3.90948114829785e-05
"YMR218C",0.5599559756374,5.84360010822069,1.85264854856619e-05,3.91364564864912e-05
"YNL009W",1.09890984313987,4.55588952723254,1.86662516710991e-05,3.94176342390768e-05
"YDR124W",1.11452086433256,4.30832970062812,1.87313008837891e-05,3.9540887381156e-05
"YKL219W",0.745360122689471,5.25191532023455,1.88364141394557e-05,3.97485957429241e-05
"YMR018W",1.64875737045273,3.26045538045919,1.89298846102978e-05,3.99315961636834e-05
"YPR107C",0.709986938656818,5.00486430011649,1.89929926966955e-05,4.00504411212927e-05
"YJL093C",0.454280800212097,6.75085003357032,1.93101081539779e-05,4.07046348226175e-05
"YAR003W",0.518389007249181,5.96668383514445,1.93502564662528e-05,4.07747391420291e-05
"YJR017C",0.272815607827244,7.68744201480973,1.94394455110233e-05,4.09480950832058e-05
"YBR164C",0.444867127015521,6.43899282038389,1.96642468050996e-05,4.1406885532304e-05
"YOR372C",0.584758929352433,5.50433287119934,1.97287073044949e-05,4.15278410247941e-05
"YNL106C",0.496770507388443,5.95843746731776,1.97646978197401e-05,4.15888040538413e-05
"YOR293W",-0.144271510515547,9.73487884361025,1.98814990107046e-05,4.18197048156201e-05
"YEL032W",0.443729835934726,6.73718094877075,1.99954648965647e-05,4.20444796705662e-05
"YEL035C",3.69230198846879,2.10363632436068,2.00479051673897e-05,4.21397708260906e-05
"YLR411W",1.3971032827768,3.54200278138093,2.02964791056478e-05,4.26471118139624e-05
"YDR164C",0.581515494036093,5.95635740931198,2.07404484471033e-05,4.3564513120877e-05
"YDL175C",0.636855253997858,5.40374722189364,2.13265300207206e-05,4.4779658670193e-05
"YPR024W",0.304298861713465,7.45843634733423,2.14198420364013e-05,4.49522945673603e-05
"YOR363C",0.599580624361348,5.70623647220606,2.14241933295884e-05,4.49522945673603e-05
"YPL001W",0.966213496347468,4.64908829952289,2.14315401342781e-05,4.49522945673603e-05
"YLR146C",0.54923310381858,5.68596509833091,2.16787671614946e-05,4.54547361072161e-05
"YEL003W",0.678019069827675,5.22467612904558,2.17627970275675e-05,4.56147608969596e-05
"YIL036W",0.360216607513633,7.19827934056494,2.18127439665091e-05,4.5703259932661e-05
"YGR019W",0.318074148981897,7.51942870339417,2.19613011181493e-05,4.599823671366e-05
